id_code,type
6b13dcc6-31de-44e4-a6a6-31719f6d918d___UF.GRC_YLCV_Lab_03256,7
6b16dfb4-ff6a-4282-b782-384292055321___YLCV_GCREC_2912,7
6b1e6f7f-37f2-4e8c-a5f4-3de094e04d0b___UF.GRC_YLCV_Lab_01730,7
6b4787d4-f431-43f7-91d6-016e4ee5169f___YLCV_GCREC_2025,7
6b64f419-9182-4025-b69b-82066928918f___UF.GRC_YLCV_Lab_02576,7
6b752a67-17df-42cd-8c0e-70202c2b0e08___YLCV_GCREC_2375,7
6b761df1-9293-433b-b771-77c7e9a8aa74___UF.GRC_YLCV_Lab_02050,7
6b8a7671-17cd-4bb3-abb4-f6ff306feed6___YLCV_GCREC_5522,7
6b945fcf-c644-4917-91ad-30b91be73029___YLCV_NREC_2590,7
6b9a5fbb-cf00-4ee2-9b27-9fbcd6da52a2___UF.GRC_YLCV_Lab_02951,7
6b9b1888-d553-4044-9b52-96bd2cccda0d___UF.GRC_YLCV_Lab_01540,7
6ba203ab-054e-4297-948d-6b37f16cda73___YLCV_NREC_2103,7
6bb9b8e3-bc25-4ae6-94b5-b33e9a085ab3___UF.GRC_YLCV_Lab_09490,7
6bc302cd-5b45-44db-955a-0ba355de3753___YLCV_GCREC_2435,7
6bc71828-8107-4cf7-9da1-54ac9f7c73da___UF.GRC_YLCV_Lab_02534,7
6bce316f-b15d-4d23-98b8-ab0e683df66d___UF.GRC_YLCV_Lab_02494,7
6bd38152-a092-419b-974e-1a7231794f4e___YLCV_NREC_2131,7
6bd39b91-63eb-4b23-9fe2-67ceed0a8a8c___UF.GRC_YLCV_Lab_02052,7
6bda3c80-915c-4dcc-ae83-2829b6edb41b___UF.GRC_YLCV_Lab_02313,7
6c077ee5-6913-4bf2-a69a-fba90efa5c9d___YLCV_GCREC_2847,7
6c0da973-414f-473f-8cb4-f280b39abb74___UF.GRC_YLCV_Lab_08524,7
6c1e8199-bd36-498f-a722-1317d08e6805___UF.GRC_YLCV_Lab_03113,7
6c36b1bf-3e4f-4ca2-a8a2-27432377defb___YLCV_NREC_2440,7
6c4cb190-f0e4-4e02-a7cc-c42ecab50e56___YLCV_NREC_2948,7
6c4d6408-dbee-49ad-abf1-0d73273b9015___YLCV_GCREC_2186,7
6c510ada-04b8-4fa0-a0cd-173284ec59e8___YLCV_NREC_2207,7
6c6c2702-7036-4d75-99a3-7da8df966606___UF.GRC_YLCV_Lab_02390,7
6c6d960d-50e1-45ca-adb4-fc9b8218b698___UF.GRC_YLCV_Lab_02722,7
6c6fcd54-9d2b-49f5-9337-1f0d86e60fd1___UF.GRC_YLCV_Lab_03399,7
6c74c99f-0377-4870-ac98-c1ad619d8a7a___YLCV_GCREC_2623,7
6cb06d49-6091-4757-a314-abd1db0c6dbd___YLCV_NREC_0249,7
6cb27ec4-66b3-43ec-a768-1d5f45087ca0___YLCV_NREC_2330,7
6cb38ea9-205b-41bf-9d3e-c06cd8cf0a0d___YLCV_GCREC_2886,7
6cd47747-65f2-491a-8fb5-4bc9a0843f67___YLCV_NREC_2438,7
6cddeaab-6f47-475a-886f-c8947d314788___UF.GRC_YLCV_Lab_02714,7
6ce6c54d-70df-49a9-930b-fd3a42490c51___UF.GRC_YLCV_Lab_02489,7
6ce8a914-e93e-4597-bc63-56cce724fd4b___UF.GRC_YLCV_Lab_01411,7
6cfcba1e-f3c9-4de0-ab89-b3b5cdfcecd4___YLCV_GCREC_2501,7
6d188193-8718-4851-883e-ab94593fbe40___UF.GRC_YLCV_Lab_01583,7
6d1de1e6-b895-4032-a256-dbb68a746684___YLCV_GCREC_2813,7
6d25a71f-4e06-4a39-ac71-66fac0d23fb3___UF.GRC_YLCV_Lab_09526,7
6d2f0c1c-4ddd-4868-9646-e24a8f477392___UF.GRC_YLCV_Lab_01679,7
6d391c92-65ca-4c4b-bebe-074b4132e0df___UF.GRC_YLCV_Lab_08521,7
6d470104-7ab3-4106-b4b4-a9713932e86a___YLCV_GCREC_5376,7
6d4ab2e3-38c1-43ae-9946-2a7a0dac15ec___UF.GRC_YLCV_Lab_02928,7
6d57c47e-8499-4b89-85a1-81e1b99c187d___UF.GRC_YLCV_Lab_09450,7
6d58d2a2-75c7-453a-bcce-9816065f6eba___YLCV_NREC_2670,7
6d5a3f06-e19e-4a6e-8e10-c441daf2a48e___YLCV_GCREC_1978,7
6d6450e4-94a0-42f9-ac5c-ba88b87dfbe5___YLCV_GCREC_1927,7
6d6547c0-a036-4be5-9163-26b3fbea00c9___YLCV_GCREC_5366,7
6d7344e5-75cc-41be-b04e-fbfee0c6ed91___YLCV_NREC_2992,7
6d8945de-29b4-413c-a3f6-043889d99116___UF.GRC_YLCV_Lab_03220,7
6d8ac946-606e-4ded-9056-42497e456e8e___YLCV_GCREC_2331,7
6d93132d-52ee-4d00-8534-d062ee604e7b___YLCV_NREC_2171,7
6d998ee6-e936-4206-a213-062c36b0d61e___UF.GRC_YLCV_Lab_02877,7
6d9a72c4-5c43-4889-8faf-99fdaeb269b2___UF.GRC_YLCV_Lab_03312,7
6d9df42f-f97b-4ac0-9cb5-86e483ae92bd___YLCV_NREC_2614,7
6db8de93-92cf-4e5f-927c-1f0608da33e5___YLCV_NREC_2927,7
6db961db-79dd-4325-93dd-07cfa78b7a2b___YLCV_GCREC_2250,7
6dce29d9-72d5-4acb-8cb0-2e252ad40f69___UF.GRC_YLCV_Lab_03349,7
6dd16dab-9245-4a57-8a54-cf3694fe5918___YLCV_GCREC_2689,7
6df245b9-e960-45b5-8dac-109f77896990___YLCV_GCREC_2012,7
6df4e076-ec58-4412-95fb-ccddbaa4ef48___UF.GRC_YLCV_Lab_09362,7
6dfd3bf5-7b49-42e8-aed8-28d36cb980ff___YLCV_GCREC_1959,7
6e0b7919-0b03-4726-aebe-3cb993f62321___YLCV_NREC_2377,7
6e0e10b3-69f0-404e-839d-03213389aab0___UF.GRC_YLCV_Lab_01919,7
6e131ddb-647b-4d51-8709-8538a3de6182___YLCV_NREC_2592,7
6e17e652-8df1-49ef-a460-d20024fb4912___UF.GRC_YLCV_Lab_01458,7
6e1df9ed-44b3-4744-a060-c47a236565e3___UF.GRC_YLCV_Lab_02203,7
6e1ea630-4b8f-4305-84a2-b940698329bf___UF.GRC_YLCV_Lab_09495,7
6e33481e-7f04-40c1-8fc1-96304e85ff50___YLCV_GCREC_2187,7
6e345153-aed9-4879-a2cc-24f9dc5100e7___UF.GRC_YLCV_Lab_01798,7
6e37e8ad-3944-4e11-bc10-dd82616274d7___YLCV_NREC_2915,7
6e382244-fb3a-4caa-af71-05fff25f1c27___UF.GRC_YLCV_Lab_03397,7
6e3b9886-ce13-49d5-8f80-ccf4e5ddbeac___YLCV_GCREC_5479,7
6e615038-7a87-446a-a2cd-f76c5c75b6dd___YLCV_GCREC_5144,7
6e6938d9-1ab0-4728-993c-1069b66ce73b___UF.GRC_YLCV_Lab_02727,7
6e849af6-2a4c-49d9-b5d1-febeec2cc8b5___UF.GRC_YLCV_Lab_02965,7
6e8d8b47-3b4b-4ce7-94d0-8fdda2241699___YLCV_GCREC_2156,7
6e965ff5-c45a-474c-995f-85832f916e64___YLCV_NREC_2530,7
6ea7ff94-e0af-48d6-a6d9-3d4e787f8e5f___UF.GRC_YLCV_Lab_09355,7
6eb13474-f3b6-4a3b-ab7e-917dc9b896b5___YLCV_GCREC_2624,7
6ed8e926-65eb-4b2a-ab0f-7213dad15eb4___UF.GRC_YLCV_Lab_01663,7
6edbefd9-9755-456a-8ba9-dd7a9c467cc3___YLCV_GCREC_2533,7
6edd2832-4dcf-45c0-8895-c789e056f086___UF.GRC_YLCV_Lab_03249,7
6ee9aa94-258a-488e-92a7-a7b11a9ee219___YLCV_NREC_2164,7
6eea288a-b8e5-4841-a305-f9f234ba48ba___UF.GRC_YLCV_Lab_08484,7
6ef454f4-79c7-42f9-b810-9e980bf8c116___YLCV_GCREC_5301,7
6ef562d8-09a8-477d-bd4d-f018cae16ddd___UF.GRC_YLCV_Lab_09485,7
6f086bab-e275-4394-9082-2f0e77bd109c___YLCV_NREC_0164,7
6f0de564-ecf0-4ab8-bf15-239b21f4ecd6___UF.GRC_YLCV_Lab_08503,7
6f22936e-2dac-423c-b046-aa1fe8a25978___UF.GRC_YLCV_Lab_02053,7
6f229bf2-8e59-48ee-a175-7b7ca2768c58___UF.GRC_YLCV_Lab_02690,7
6f35224c-b1d5-439c-ba56-7bc656110819___YLCV_NREC_2547,7
6f407e70-a20b-4efa-a156-13dd33eaf0ec___UF.GRC_YLCV_Lab_08427,7
6f40ff2f-54a5-47b1-afbd-89556ea5a08d___UF.GRC_YLCV_Lab_02832,7
6f4895d3-c997-4b05-9678-59c53951602f___UF.GRC_YLCV_Lab_02999,7
6f554285-e52f-440a-8ea5-e1295b2a9ff3___UF.GRC_YLCV_Lab_02028,7
6f7eb4df-9d20-42b5-8fbd-09459d858544___UF.GRC_YLCV_Lab_03014,7
6f7f519d-9af2-4532-80c0-7a06311d776e___UF.GRC_YLCV_Lab_02465,7
6f917f56-2ce6-4055-8119-d3251c9c9236___UF.GRC_YLCV_Lab_09501,7
6fa294d9-4e43-45de-9746-1f8099b72a76___YLCV_GCREC_2658,7
6fb75150-5ad0-494c-961c-4a32c95d6acd___UF.GRC_YLCV_Lab_03259,7
6fc9942c-1428-4276-a385-c44a62463dc8___UF.GRC_YLCV_Lab_02042,7
6fd9e3a5-82cc-450d-beaf-10dcc024c64d___YLCV_NREC_2047,7
6fd9ffe1-8d25-4f44-a1bc-cb5f7c3795d3___UF.GRC_YLCV_Lab_09399,7
6fe082a8-da69-4802-9e2e-8db9ce3208fb___YLCV_NREC_2646,7
6ff807ef-0976-40e0-9fcb-f311f3c9cb00___UF.GRC_YLCV_Lab_01924,7
6ff8989b-1493-4610-9ebc-b87446e527b5___UF.GRC_YLCV_Lab_03300,7
6ff8f2bf-6ba0-417b-8f85-736d191eca9b___YLCV_GCREC_2835,7
70009c19-7424-4ce8-96e8-9eef439e4c9e___UF.GRC_YLCV_Lab_02056,7
700b2b34-d31d-436f-9a7c-59491dbe908e___UF.GRC_YLCV_Lab_03314,7
701cc36d-bfea-4a31-81cf-df1d4784d446___UF.GRC_YLCV_Lab_02821,7
7030d706-3ef0-404b-84f2-d1d76ce823dd___UF.GRC_YLCV_Lab_03242,7
70405b14-c0d9-4060-bc08-cd424e4f28fb___UF.GRC_YLCV_Lab_01780,7
7063b4ca-978d-420f-9dd2-85827f7b7a43___YLCV_NREC_2505,7
706b643c-90d2-4f85-8560-86f0a9c57ec9___YLCV_NREC_2749,7
70734df3-e201-4660-bdc7-8728f3a47c0f___UF.GRC_YLCV_Lab_02596,7
7086de63-abfe-40fc-aa74-adcfda695312___YLCV_GCREC_2172,7
70957c99-b2be-41e0-9263-5ab640ff2aa5___YLCV_NREC_0256,7
709a8acc-35e1-450b-844c-46bbe6cab281___YLCV_NREC_0252,7
70a033df-505a-4bce-bde0-04141df30e43___UF.GRC_YLCV_Lab_02706,7
70a45cab-4a0f-4275-ba39-dc2116a80168___YLCV_GCREC_2715,7
70a6bc64-f52e-4cb3-8561-cc16927fde6f___YLCV_GCREC_5187,7
70ab203d-cd1d-4c84-a960-e774419212bc___YLCV_NREC_2096,7
70ba4031-91e7-471f-8a05-cfadfaf9c894___YLCV_NREC_2033,7
70c00416-cb0c-4e0e-a7c9-0e44ff4136b8___YLCV_NREC_2714,7
70c2a7a6-11c3-4d2e-8222-be60e6d60383___YLCV_GCREC_2608,7
70d7734d-c028-4adb-956d-91f0ba2c1e94___UF.GRC_YLCV_Lab_03264,7
7109ec68-ac15-4b70-a4af-8d314c7c41e7___UF.GRC_YLCV_Lab_09551,7
710fa13b-78d2-4b77-8720-a15c38fee6a1___UF.GRC_YLCV_Lab_01313,7
7117871b-240f-4988-8977-01745b6ca098___UF.GRC_YLCV_Lab_02131,7
7117a58b-2823-48b2-9cf1-08175711e102___YLCV_NREC_0241,7
711bb3ff-a4d2-4f24-b8f8-6b5e3cbe6cbd___YLCV_NREC_2822,7
711f8839-09f1-4ca6-8681-57bba5be4b75___UF.GRC_YLCV_Lab_02646,7
712b7d19-6c08-4f81-84f9-ec66e39f0de3___UF.GRC_YLCV_Lab_03073,7
71429702-60e5-4716-a65d-8ff474c67939___YLCV_NREC_2201,7
7152c2e1-dbe2-4fe4-95c2-b7849be6ef76___YLCV_NREC_0133,7
715c0428-2bd8-4c35-b39d-f90e1358544b___YLCV_GCREC_2437,7
7162cc3f-21ca-4196-b967-10376a4940d9___YLCV_GCREC_2844,7
71854615-7918-4b3a-bb7d-16c8039bf21c___YLCV_GCREC_5473,7
718b0de0-993c-481a-98d7-323b3af96111___YLCV_NREC_0203,7
71a426ae-9e4b-4428-9c00-90113a9d128e___UF.GRC_YLCV_Lab_02686,7
71a5615a-5fcf-4361-8efc-f4933a4f2900___YLCV_NREC_0143,7
71a893a6-6767-4cea-8070-c6d7b95428b3___YLCV_GCREC_2192,7
71a9f997-ccd8-476b-82a3-d9aa733c4a1d___UF.GRC_YLCV_Lab_02817,7
71bb254c-c5b3-47bf-b78d-d9ad87f64cf5___YLCV_NREC_2968,7
71bf15ef-4ea3-41b6-be93-f8c882784fee___YLCV_GCREC_2001,7
71c057a9-9b84-4424-96a4-3c307eb1dad6___YLCV_NREC_2534,7
71e1f9e6-cd1a-4b49-8138-17eb6220a549___YLCV_NREC_2937,7
71e6e1f7-0e90-4309-9cb0-d5b3dfa9d9f5___UF.GRC_YLCV_Lab_03085,7
71f0f89d-9936-4e0f-b75b-a39be880353d___UF.GRC_YLCV_Lab_02198,7
71f58e1d-789f-45ce-bf89-ab68b26b2633___UF.GRC_YLCV_Lab_09507,7
71fd2f0f-b983-4e22-92e0-71a4bb411452___UF.GRC_YLCV_Lab_09535,7
72003229-f8aa-4e84-b62e-3fde4a1651ed___UF.GRC_YLCV_Lab_02963,7
7204af8f-4d24-422b-a5b5-da4c33d6d250___YLCV_GCREC_2400,7
720a2d9b-92f6-46ba-9c3b-2060159d1221___UF.GRC_YLCV_Lab_09598,7
720c12e4-f0ee-4e1d-8505-e615df06bbef___UF.GRC_YLCV_Lab_02624,7
7216b367-1645-4eb6-b4ae-5ed5f18232a8___UF.GRC_YLCV_Lab_02535,7
7230cf47-a160-4f3e-b9c7-c00d0b283c33___UF.GRC_YLCV_Lab_02956,7
72438b76-1114-43ae-a402-c2a84763d776___YLCV_GCREC_2301,7
72479a2c-c9a2-4813-b330-44499a10db1f___UF.GRC_YLCV_Lab_02496,7
7250d8a2-1582-4f29-8f24-65484d8fce33___UF.GRC_YLCV_Lab_03347,7
7257f560-6655-4aa2-95cb-42d6c98c1229___YLCV_NREC_0236,7
725853d8-716a-433e-8838-44951c889fda___UF.GRC_YLCV_Lab_03158,7
7267fbca-dd92-4dd2-a434-f608e90d9674___YLCV_NREC_2935,7
7291d3cc-6b36-4ca7-b849-eaf9286c644f___UF.GRC_YLCV_Lab_09506,7
72984c52-62b3-48d7-bd42-983c7023ce38___YLCV_GCREC_2081,7
729f6377-6b1e-4c36-be2f-79fb20649fda___YLCV_NREC_0300,7
72a0fa54-9b00-44db-b7b3-2dea53b9333c___UF.GRC_YLCV_Lab_03331,7
72c108ac-bb21-425f-8970-e11aa45732d4___UF.GRC_YLCV_Lab_03108,7
72e55fdf-18d1-4dd6-832c-19d7815ecb4c___UF.GRC_YLCV_Lab_01841,7
72edcd07-fc72-4909-aeca-a035f5bc861d___YLCV_NREC_2788,7
72f3fc35-18ab-47ab-b980-fdd02383cc82___YLCV_GCREC_2032,7
7320e046-1550-4476-978b-508522cc8b72___YLCV_NREC_2526,7
733e5236-e8c7-4f8a-ac55-e58effc3fdc2___YLCV_NREC_2516,7
733f48d1-096c-4c87-b23c-8fa009241f09___UF.GRC_YLCV_Lab_01384,7
7343d20e-8f1b-4606-a05a-d6fd92fe292e___YLCV_GCREC_1941,7
7354887d-7ca7-4fb1-a5c1-27f5c04b5ac4___UF.GRC_YLCV_Lab_03016,7
735b5c25-1e40-45a6-a1ac-75e73a824865___YLCV_GCREC_2137,7
735de814-ec86-4a2e-b523-e5d5542aff2b___YLCV_GCREC_2490,7
735e283b-4905-4e70-9858-94418ac2cdd5___YLCV_GCREC_1935,7
735e9f69-de24-496f-89cf-e059bc908c3d___YLCV_NREC_0104,7
735fddac-555d-4eac-88f1-7e6c922c4ea1___UF.GRC_YLCV_Lab_02784,7
73734f51-843b-4355-b16d-be9a22f65ab5___YLCV_GCREC_2256,7
737abe47-68a7-4f2c-ada0-1cf91949c17b___YLCV_NREC_2633,7
737b87f3-b7df-49e2-8434-4e1cf0756a21___UF.GRC_YLCV_Lab_08491,7
737d5ff2-f09a-4d0a-9533-182e0fd8261f___UF.GRC_YLCV_Lab_02302,7
738ca497-e08a-4754-9f18-28fd8771a23f___UF.GRC_YLCV_Lab_08555,7
7391c09a-47dc-4dba-85b0-65e137db7977___YLCV_GCREC_2216,7
73a8ceb8-bdf6-4c7e-b473-8afc1893bf96___YLCV_GCREC_1949,7
73ac94a4-7ca4-4716-bdc9-f27355d3b5ea___YLCV_NREC_0105,7
73bc88df-89f1-4dbf-a3ae-5b74775977a8___YLCV_GCREC_2015,7
73c34aa9-61a0-43e5-b01e-ddab0ee2583b___UF.GRC_YLCV_Lab_02762,7
73d59750-7dac-4508-98d3-b975d0cf8245___UF.GRC_YLCV_Lab_01461,7
73e4f052-4dac-4a8c-b34f-4bcf5398fc7c___UF.GRC_YLCV_Lab_02010,7
73f2bb67-22de-4aff-b178-13cc018d5aa7___YLCV_GCREC_2457,7
740233be-a812-4ff3-bf0e-bc95c56505a6___UF.GRC_YLCV_Lab_03239,7
74241a47-7b5c-4e56-b63a-3cb954ab5d8d___UF.GRC_YLCV_Lab_02580,7
7429dac6-3f02-4530-a856-63095e8644df___YLCV_NREC_0082,7
742c464c-c3a4-469f-82dd-6c4be227c6b2___YLCV_GCREC_5225,7
743d6eb8-a7c4-4632-95f0-8ca346e6de2b___YLCV_GCREC_1975,7
743f6b65-92df-4809-ad64-ea3cf64ccffb___UF.GRC_YLCV_Lab_03074,7
7447f09a-4155-433a-b7d7-ce8c6fc2cba7___UF.GRC_YLCV_Lab_02093,7
7449e813-fc4b-419b-bd3b-c22ca0c4de3e___YLCV_GCREC_2877,7
744f2065-261d-42be-87ec-de81a39df65d___UF.GRC_YLCV_Lab_02577,7
744f3cfe-d7bc-4e16-9ed1-cd65a8a88846___UF.GRC_YLCV_Lab_02598,7
74511db1-33bc-4c6c-8974-2e429535bd80___YLCV_GCREC_5132,7
74523444-1909-4f6e-a643-05857aa94a74___UF.GRC_YLCV_Lab_09381,7
7466f105-337a-45c2-9c64-6507e6286131___UF.GRC_YLCV_Lab_02486,7
7475a28c-f789-49d9-8289-17a5dc97717b___YLCV_GCREC_2895,7
749e717c-f4d4-44ec-9265-1cb37aae66ca___UF.GRC_YLCV_Lab_02145,7
74a30a70-3a7b-4ac7-b7fc-26abcd3c8ccd___YLCV_NREC_2844,7
74a78fca-bd26-47cf-9139-de6365540b1a___YLCV_GCREC_2887,7
74b42d7f-309f-4473-b476-da57b293e601___YLCV_NREC_2773,7
74c0e52c-610a-4b15-8f07-9c86fce34986___YLCV_GCREC_2937,7
74c46eea-2e75-4da4-8e62-c27a737adb25___UF.GRC_YLCV_Lab_08511,7
74cffc72-a8cf-4cce-b18c-8610ad39d3f3___YLCV_GCREC_5506,7
74d7b267-cc8e-4cfe-be97-1fd5165c76a4___YLCV_GCREC_2748,7
74d8054e-3b06-4410-a867-25a32a4672a9___YLCV_GCREC_2371,7
74dafee0-94a5-4e07-9b04-c85f4cd9928a___YLCV_NREC_2243,7
74ed3a98-1778-43eb-bf95-7a3f186bb22b___UF.GRC_YLCV_Lab_03044,7
74fb0d44-ba5e-4ee1-bd21-e0b3be567836___YLCV_NREC_2922,7
75021301-584e-4f18-af3f-967e4155fc1a___YLCV_GCREC_5160,7
7502f8cf-3966-4e1b-bbb5-9a2db01ced48___UF.GRC_YLCV_Lab_01922,7
75033ceb-b250-4af7-b54f-0f1b170d8aa2___YLCV_NREC_2928,7
7503943e-57b5-49e1-af18-bbec27bcc6d3___UF.GRC_YLCV_Lab_01495,7
751200d3-161c-4028-9003-30f4e9ab1140___YLCV_NREC_1997,7
751c6198-2c36-42c9-b233-b45b5e147d5b___YLCV_GCREC_5209,7
752a3ff8-4e6f-497c-b9cd-c543056f2d30___YLCV_NREC_2519,7
753d4aa4-2431-4892-9bc2-dff29b25bef6___YLCV_NREC_2258,7
753d6a80-8356-49ba-a90e-80062d4218c5___UF.GRC_YLCV_Lab_08541,7
75422784-dbde-468f-b927-b19a56aa6df0___YLCV_GCREC_5334,7
754260bb-6fa5-40af-802b-e706b606900c___UF.GRC_YLCV_Lab_01733,7
755de3cb-deee-4f67-bd63-0afacb7d5cf0___UF.GRC_YLCV_Lab_03066,7
75752767-df17-4f29-b45a-8b1034ffe257___UF.GRC_YLCV_Lab_03155,7
758cc68d-9222-47b0-bf54-29f1d131ecdc___UF.GRC_YLCV_Lab_02593,7
759187eb-578a-4800-8b66-b8cc021255db___UF.GRC_YLCV_Lab_01713,7
759ac168-130f-4d76-a5eb-c7cf527b3dc1___UF.GRC_YLCV_Lab_02167,7
75b2e6cc-9a7d-42b8-b6d8-73532f0503bb___YLCV_NREC_2366,7
75c01936-f1e8-4e56-a08d-69e730835320___UF.GRC_YLCV_Lab_02072,7
75c55562-e553-48a9-bdb3-a7b003390ac6___UF.GRC_YLCV_Lab_01908,7
75d9abec-c992-4519-be73-75786e745a2e___YLCV_NREC_2194,7
75dd0ad6-c0c5-457a-80e4-e967b7330350___YLCV_NREC_0178,7
75dd9b0d-dc4d-459a-a209-e94bdaecdc7c___YLCV_NREC_2302,7
75e3673f-9532-4b79-becb-855c353c2bd1___YLCV_GCREC_2555,7
75fbe8d1-9d11-4039-9973-ba2599641426___UF.GRC_YLCV_Lab_02548,7
75fc3b85-0b18-46a3-8c42-5f3c5581111d___UF.GRC_YLCV_Lab_09521,7
75fd22c7-da62-4d43-980a-3ffe43b4fd99___YLCV_NREC_2823,7
75ffc4e4-e18f-47ee-8224-6d2aa808d2ee___UF.GRC_YLCV_Lab_01537,7
7627a6fe-8aff-432d-ab91-9dbd2c44db67___UF.GRC_YLCV_Lab_02147,7
762e31a3-f223-4ec3-bade-848133b4dc49___YLCV_GCREC_1967,7
763847e8-25e2-4e58-a3db-81cfc5a26333___UF.GRC_YLCV_Lab_01705,7
76443de0-d29e-43f8-a521-8a556e85e871___UF.GRC_YLCV_Lab_09339,7
7651f6f6-39cb-4b5a-9daa-2160613c16bc___UF.GRC_YLCV_Lab_09603,7
76538e40-4986-4f01-bfdd-bd3d4f0453f1___UF.GRC_YLCV_Lab_02621,7
7656252f-8a0a-4e98-af75-b28de427afe2___YLCV_NREC_2344,7
7659846e-0003-42bc-ba6f-d553ea1971b3___UF.GRC_YLCV_Lab_01644,7
76705bf6-0351-425b-9446-180be40dac89___YLCV_GCREC_2426,7
76762a24-0c95-40b2-b861-fc743293fb7d___UF.GRC_YLCV_Lab_02094,7
76835334-77ef-4b54-8cfe-0fd6c2733ab8___YLCV_NREC_2774,7
76874a03-c2f4-4d8c-ba99-26df6fa4b289___UF.GRC_YLCV_Lab_03228,7
76964f4b-7330-4a36-9bc6-84e40c8b77ef___UF.GRC_YLCV_Lab_02458,7
76b6f816-1cdb-4499-88fb-3c8e39fb0134___YLCV_NREC_2080,7
76bc3125-07e1-40f7-9a88-e3fa2153569b___UF.GRC_YLCV_Lab_03061,7
76c0d4b0-65bd-43da-8fbf-e94e08ec3272___YLCV_GCREC_2123,7
76c33a58-09c4-4416-81f4-99c2dc3c280e___YLCV_GCREC_2802,7
76e0ae6a-eceb-4779-8936-45c81118e56e___YLCV_GCREC_2438,7
76e97009-e97c-4a2d-9a09-d4c3b4d7359c___UF.GRC_YLCV_Lab_09438,7
770340c5-ea69-4baf-b5b7-abbb272f6255___YLCV_NREC_2838,7
77139872-d443-4ef0-966c-1e117e1d9df7___YLCV_GCREC_5523,7
7724052d-0e83-4dcf-9853-c05d5285dafe___YLCV_GCREC_5519,7
7734544d-f6ec-4df7-956d-99697a51c5f2___YLCV_NREC_0089,7
776610c8-77d3-4dbb-91e5-232aa475508a___UF.GRC_YLCV_Lab_01476,7
7774d595-bce2-4ec0-8a10-85ba887029fa___YLCV_NREC_2390,7
77cf283f-12dc-42d8-9fc4-71f084523007___UF.GRC_YLCV_Lab_09599,7
77d4f7b2-dd23-4423-8e80-feb3378b4321___UF.GRC_YLCV_Lab_02130,7
77d772ea-629a-4a67-80ad-31dbf721118e___YLCV_GCREC_2138,7
77dbd010-7fcb-4709-9eb6-bbf0dd1bb4c2___UF.GRC_YLCV_Lab_02798,7
77e40a6c-457a-4afa-9151-92c49511cb45___UF.GRC_YLCV_Lab_09576,7
77eaf955-9ae7-4dc7-8fca-5746faa341d2___YLCV_GCREC_5196,7
77f04c08-8c17-4c56-b220-5c2928467336___YLCV_GCREC_2536,7
77fae293-fda8-46c0-a7a7-bc5fac8426d8___YLCV_NREC_2168,7
77ff5acd-ba42-437f-9e23-52006c902db0___UF.GRC_YLCV_Lab_08469,7
7802421a-77de-4c86-bfbc-688ff73a7777___YLCV_NREC_2369,7
78026401-90de-477b-8c6d-e9bde6f41f41___UF.GRC_YLCV_Lab_02185,7
780812ad-50f2-41b2-96ca-d3af691e970c___YLCV_NREC_0233,7
78182937-b677-4607-b4d2-90bd5c9603bb___UF.GRC_YLCV_Lab_02132,7
781bb07e-cb0f-4a17-b44e-1f372906bf32___UF.GRC_YLCV_Lab_03367,7
7820c2c1-e798-428e-9206-4b3a5f031e19___YLCV_NREC_0285,7
78231f4b-f77d-4ef8-84d0-b1a2f2fbfdcf___UF.GRC_YLCV_Lab_09447,7
78522b1b-254b-4ffc-95c8-cb3240f5d8d6___YLCV_NREC_2360,7
785b8aa5-f6e9-4e47-8b65-28d32572912e___UF.GRC_YLCV_Lab_02386,7
78690647-14e6-49d6-bca6-7bcf80b95fba___YLCV_GCREC_2267,7
78698c93-06f4-41bd-9ede-4ebdf1a39e9c___UF.GRC_YLCV_Lab_02704,7
786a8bce-621d-472b-b140-77bef664c969___UF.GRC_YLCV_Lab_08479,7
7875c978-9b79-47ae-8033-d28ca86b3962___UF.GRC_YLCV_Lab_03010,7
7888a778-5d18-4abc-a5d0-ac621b42406f___UF.GRC_YLCV_Lab_09360,7
788c99c6-1982-437f-98e2-737a5c954768___YLCV_GCREC_5486,7
78a57d53-d086-4e4f-8654-6ace76fb6d7e___UF.GRC_YLCV_Lab_02894,7
78ab5cce-f4ff-4a4d-be51-e236724f3ccf___UF.GRC_YLCV_Lab_03327,7
78aefc49-bdc8-40e7-9d4d-c95824283f73___UF.GRC_YLCV_Lab_03180,7
78b9c134-1e2b-4670-9bbe-afb27e1ee725___YLCV_NREC_0075,7
78c33fe5-c2ce-416a-acad-c8432c75e58e___YLCV_GCREC_2026,7
78c735c8-55ec-4008-bab6-72cc64ce9f68___UF.GRC_YLCV_Lab_01889,7
78d7cbe2-8f58-4bd4-a2e3-cd89ce41f384___YLCV_GCREC_5125,7
78d86bb7-9329-4148-84fe-63b734e7c4c8___UF.GRC_YLCV_Lab_08421,7
78d88883-2b65-4915-abe0-d08a34068bc2___YLCV_NREC_2473,7
78db61dd-af41-4419-8b25-48ab84a8406a___YLCV_GCREC_5248,7
78e06baf-ac17-4ec7-83b3-7fcc70a5ca29___UF.GRC_YLCV_Lab_09394,7
78f8a135-5741-46d0-bb1b-589f127c0871___YLCV_GCREC_1971,7
78fd411e-6aff-42a5-8797-a56b80346ccb___UF.GRC_YLCV_Lab_02539,7
79032fad-7cb4-47e8-8b5d-c15f61d3f66b___YLCV_GCREC_2231,7
